Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,4WD (Sürekli),Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
470000,SİİRT ,20621672,27 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,122000,1461,110,3.9,49,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
69000,MANİSA ,20624647,27 Temmuz 2022,Renault,R 9,1.4 Broadway,1993,250000,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
475000,İSTANBUL ,20624657,27 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2021,25000,999,100,5.0,42,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
285000,İSTANBUL ,20622132,27 Temmuz 2022,Renault,Megane,1.5 dCi Color Edition,2011,194000,1461,105,4.5,60,"1 değişen, 2 boyalı",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
300000,KARABÜK ,20622814,27 Temmuz 2022,Renault,Clio,1.2 Icon,2013,137000,1149,75,5.5,45,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
62000,MANİSA ,20624532,27 Temmuz 2022,Renault,R 12,Toros,1991,200000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
165000,BATMAN ,20619617,27 Temmuz 2022,Renault,Megane,1.5 dCi Sportway,2006,196000,1461,86,4.7,60,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
225000,KIRIKKALE ,20620266,27 Temmuz 2022,Renault,Megane,1.6 Dynamique,2004,280000,1598,115,6.9,60,"1 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
90000,YALOVA ,20624264,27 Temmuz 2022,Renault,Megane,1.6 Coupe 1.6 e,1999,180000,1598,90,7.2,60,Tamamı boyalı,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
270000,İSTANBUL ,20624134,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2016,160000,1461,90,3.9,50,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
624750,ANKARA ,20624465,27 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2019,74500,1461,110,3.8,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
74000,ADIYAMAN ,20621125,27 Temmuz 2022,Renault,R 12,Toros,1996,300000,1397,72,0.0,0,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
582000,İSTANBUL ,20620991,27 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2018,61000,1461,110,3.8,49,1 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
352500,HATAY ,20624486,27 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2014,180000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
50000,AKSARAY ,20621296,27 Temmuz 2022,Renault,R 9,1.4 Spring,1994,260000,1390,72,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
350000,İSTANBUL ,20621029,27 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2014,120000,1461,90,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
85000,AFYONKARAHİSAR ,20624437,27 Temmuz 2022,Renault,R 12,Toros,1994,69050,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
245000,TRABZON ,20622705,27 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2012,327000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
185000,ANTALYA ,20622350,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2007,190000,1461,85,4.5,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
300000,SİİRT ,18615899,27 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2015,132000,1461,90,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
430000,TUNCELİ ,20624189,27 Temmuz 2022,Renault,Megane,1.6 Joy,2017,111000,1598,115,6.3,47,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
273000,ADIYAMAN ,20621265,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2015,164000,1461,90,3.9,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
360000,KOCAELİ ,19748335,27 Temmuz 2022,Renault,Fluence,1.5 dCi Dynamique,2012,180000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
285000,ANTALYA ,20622237,27 Temmuz 2022,Renault,Fluence,1.5 dCi Joy,2013,155000,1461,90,4.5,60,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
385000,ÇANAKKALE ,20621424,27 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2015,136800,1461,90,3.7,45,1 boyalı,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
148500,SAKARYA ,20620794,27 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2007,346000,1461,65,4.9,55,Tamamı boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
228000,GAZİANTEP ,18706319,27 Temmuz 2022,Renault,Symbol,1.2 Joy,2014,145000,1149,75,6.0,50,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
140000,GİRESUN ,20624379,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2012,270000,1461,65,4.5,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
192500,İSTANBUL ,20624160,27 Temmuz 2022,Renault,Megane,1.5 dCi Sportway,2006,149500,1461,80,4.6,60,"1 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
280000,ANKARA ,20620672,27 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2017,123000,1461,75,3.6,45,"3 değişen, 1 boyalı",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
450000,BURSA ,20624348,27 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2020,12981,999,90,5.0,42,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
435000,İSTANBUL ,20623976,27 Temmuz 2022,Renault,Megane,1.3 Tce Joy,2019,35000,1332,140,5.5,50,"2 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
182500,KÜTAHYA ,20621700,27 Temmuz 2022,Renault,Megane,1.6 Sportway,2005,184000,1598,115,6.9,60,"1 değişen, 12 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
232000,İZMİR ,20624151,27 Temmuz 2022,Renault,Megane,1.5 dCi Expression,2009,234000,1461,105,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
163000,ADANA ,20621744,27 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2004,271000,1461,65,4.7,50,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,GAZİANTEP ,20620400,27 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2015,188000,1461,75,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
213500,ELAZIĞ ,20621100,27 Temmuz 2022,Renault,Symbol,1.2 Expression Plus,2011,89000,1149,75,5.9,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
103000,BURSA ,20619741,27 Temmuz 2022,Renault,R 19,1.4 Europa RN,1997,231000,1397,55,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
137000,ANKARA ,20621812,27 Temmuz 2022,Renault,Clio,1.5 dCi Alize,2006,254000,1461,80,4.7,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
290000,ESKİŞEHİR ,20621525,27 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2014,136000,1461,75,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
325000,ANKARA ,20623854,27 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2011,236000,1461,105,4.5,60,Belirtilmemiş,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
420000,KONYA ,20613321,27 Temmuz 2022,Renault,Megane,1.5 dCi Joy,2017,185000,1461,90,3.7,49,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
165000,TEKİRDAĞ ,20621148,27 Temmuz 2022,Renault,Megane,1.6 Expression,2003,194500,1598,107,7.0,60,"1 değişen, 12 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
85000,ŞANLIURFA ,19982148,27 Temmuz 2022,Renault,R 19,1.6 Europa RTE,1999,231000,1598,90,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
71600,OSMANİYE ,20624229,27 Temmuz 2022,Renault,R 12,Toros,1993,240000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
367500,İZMİR ,20622129,27 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2016,171000,1461,110,4.4,60,6 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
68000,SİVAS ,20621963,27 Temmuz 2022,Renault,R 9,1.4 Broadway GTE,1995,196780,1390,83,0.0,47,"3 değişen, 10 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
275000,ELAZIĞ ,20620948,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2016,130000,1461,90,3.9,50,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
246000,ADIYAMAN ,20621058,27 Temmuz 2022,Renault,Symbol,1.4 Expression,2010,180000,1390,75,7.1,50,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
264750,KONYA ,20621025,27 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2014,262000,1461,75,4.0,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
42750,AFYONKARAHİSAR ,20619515,27 Temmuz 2022,Renault,R 21,1.7 GTS Manager,1994,186000,1721,95,0.0,66,Tamamı boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
278000,DİYARBAKIR ,20621243,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2016,162000,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
70000,GAZİANTEP ,20624042,27 Temmuz 2022,Renault,R 9,1.4 Broadway,1995,281000,1390,83,0.0,47,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
379000,ANKARA ,20621456,27 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2013,131000,1461,90,3.7,45,Tamamı orjinal,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
162000,İSTANBUL ,20620785,27 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2005,268000,1461,100,4.6,60,"3 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
172000,KAYSERİ ,20620617,27 Temmuz 2022,Renault,Megane,1.5 dCi Sportway,2006,296000,1461,106,4.7,60,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
238000,İSTANBUL ,20621365,27 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2012,191000,1461,110,4.6,60,5 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
455000,İSTANBUL ,20621344,27 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,228000,1461,110,3.8,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
178000,İSTANBUL ,20620248,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2011,280000,1461,65,4.5,50,"2 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
560000,ANKARA ,20623221,27 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2016,128500,1461,110,3.7,47,Tamamı orjinal,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
345000,ERZURUM ,20620743,27 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2014,176000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,ANKARA ,20622924,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2011,305000,1461,65,4.5,50,Tamamı boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
275000,İSTANBUL ,20621653,27 Temmuz 2022,Renault,Clio,1.5 dCi Extreme Edition,2012,168000,1461,75,4.4,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
382000,İSTANBUL ,20621011,27 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2016,98000,1461,90,3.7,45,"1 değişen, 1 boyalı",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
255000,KAHRAMANMARAŞ ,20620036,27 Temmuz 2022,Renault,Fluence,1.5 dCi Extreme,2011,218000,1461,85,4.5,60,1 değişen,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
239000,ADANA ,20621854,27 Temmuz 2022,Renault,Clio,0.9 TCe Icon,2012,146000,898,90,4.5,45,"2 değişen, 1 boyalı",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
156500,BİTLİS ,20620278,27 Temmuz 2022,Renault,Clio,1.4,2001,254000,1390,98,7.0,50,9 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
455000,OSMANİYE ,20622658,27 Temmuz 2022,Renault,Megane,1.6 Joy,2019,14700,1598,115,6.3,49,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
245000,İSTANBUL ,20623982,27 Temmuz 2022,Renault,Clio,1.2 Extreme,2012,115000,1149,75,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
195000,ANTALYA ,20623022,27 Temmuz 2022,Renault,Symbol,1.5 dCi Expression,2011,270000,1461,85,4.3,50,3 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
375000,İSTANBUL ,20621835,27 Temmuz 2022,Renault,Megane,1.6 Privilege,2012,46500,1598,110,7.7,60,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
455000,İSTANBUL ,20624046,27 Temmuz 2022,Renault,Clio,1.0 TCe Joy,2021,1000,999,90,5.0,42,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
169000,İSTANBUL ,20622797,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2008,194000,1461,65,4.5,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
295000,İSTANBUL ,20622347,27 Temmuz 2022,Renault,Clio,0.9 TCe Icon,2013,140000,898,90,4.5,45,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
169000,TOKAT ,20621697,27 Temmuz 2022,Renault,Clio,1.2 Authentique,2005,217000,1149,75,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
55000,YOZGAT ,20621163,27 Temmuz 2022,Renault,R 12,Toros,1990,60000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,İSTANBUL ,20620807,27 Temmuz 2022,Renault,Megane,1.5 dCi Expression,2011,176650,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
325000,İSTANBUL ,20620050,27 Temmuz 2022,Renault,Clio,0.9 TCe Joy,2019,31000,898,90,5.0,45,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
170000,GAZİANTEP ,20620839,27 Temmuz 2022,Renault,Clio,1.4,2002,194000,1390,98,7.0,50,1 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
473500,İSTANBUL ,20621356,27 Temmuz 2022,Renault,Clio,1.0 TCe Touch,2021,6000,999,90,5.0,42,Tamamı orjinal,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
235500,BURSA ,20620423,27 Temmuz 2022,Renault,Symbol,1.5 dCi Expression,2011,217000,1461,65,4.5,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
385000,ANKARA ,20619975,27 Temmuz 2022,Renault,Clio,0.9 TCe Sport Tourer Joy,2020,29926,898,90,5.1,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
325000,ANKARA ,20620309,27 Temmuz 2022,Renault,Fluence,1.6 Extreme,2011,112000,1598,105,7.7,60,"1 değişen, 1 boyalı",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
225000,ELAZIĞ ,20622386,27 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2010,253000,1461,85,4.5,60,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
585000,YOZGAT ,20621954,27 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2016,42500,1461,110,3.7,47,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
74750,ŞIRNAK ,20619638,27 Temmuz 2022,Renault,R 19,1.9 Europa RN,2000,286000,1870,65,0.0,0,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
338500,ANTALYA ,20416874,27 Temmuz 2022,Renault,Clio,1.2 Joy,2017,65250,1149,75,5.5,45,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
510000,ÇANAKKALE ,20619826,27 Temmuz 2022,Renault,Megane,1.3 Tce Joy,2020,22000,1332,140,5.5,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
175000,İSTANBUL ,20622894,27 Temmuz 2022,Renault,Clio,1.5 dCi Expression,2007,262000,1461,75,4.9,55,10 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
230000,İSTANBUL ,20621698,27 Temmuz 2022,Renault,Symbol,1.5 dCi Touch,2013,106000,1461,75,3.9,50,"2 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
375000,İSTANBUL ,20623808,27 Temmuz 2022,Renault,Clio,1.5 dCi Touch,2018,172000,1461,90,3.7,45,6 boyalı,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
220000,BALIKESİR ,20621210,27 Temmuz 2022,Renault,Symbol,1.2 Expression,2009,125000,1149,75,5.9,50,"1 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
115000,ANKARA ,20620913,27 Temmuz 2022,Renault,Megane,2.0 RXT,1999,267000,1998,115,8.4,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
81000,OSMANİYE ,20622975,27 Temmuz 2022,Renault,R 12,Toros,1998,186000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
450000,İSTANBUL ,20619811,27 Temmuz 2022,Renault,Clio,1.5 dCi SportTourer Icon,2018,108500,1461,90,3.7,45,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
79750,ISPARTA ,20623933,27 Temmuz 2022,Renault,R 12,Toros,1989,22000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
167000,İSTANBUL ,20623624,27 Temmuz 2022,Renault,Megane,1.6 Dynamique,2004,351000,1598,115,6.9,60,"2 değişen, 9 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
182000,KAHRAMANMARAŞ ,20622606,27 Temmuz 2022,Renault,Laguna,2.0 RXT,2000,273000,1948,139,7.7,66,2 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
540000,İSTANBUL ,20620741,27 Temmuz 2022,Renault,Megane,1.5 dCi Touch Plus,2017,126200,1461,90,4.4,60,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
69500,ORDU ,20621555,27 Temmuz 2022,Renault,R 9,1.4 Broadway,1995,218000,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
105000,ZONGULDAK ,20623466,27 Temmuz 2022,Renault,R 19,1.6 Europa RT,1996,267000,1598,90,0.0,55,1 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
89500,RİZE ,20620257,27 Temmuz 2022,Renault,R 19,1.4 Europa RL,1997,339000,1397,80,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
259000,KONYA ,20621396,27 Temmuz 2022,Renault,Megane,1.6 Dynamique,2004,123500,1598,115,6.9,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
245000,İSTANBUL ,20622810,27 Temmuz 2022,Renault,Megane,1.4 Authentique,2005,135000,1390,98,6.7,60,1 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
148500,BURSA ,20620126,27 Temmuz 2022,Renault,Clio,1.4 RNA,2000,113000,1390,75,7.1,50,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
275000,TEKİRDAĞ ,20198840,27 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2015,140000,1461,90,4.5,60,"2 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
189000,İZMİR ,20622534,27 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2011,255000,1461,65,4.5,50,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
213000,İSTANBUL ,20621898,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2013,208000,1461,90,3.9,50,5 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
77500,SİVAS ,20604221,27 Temmuz 2022,Renault,R 9,1.4 Broadway RN,1997,230000,1390,83,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
217500,ADANA ,20621766,27 Temmuz 2022,Renault,Symbol,1.2 Expression,2012,177000,1149,75,5.9,50,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
360000,ANKARA ,20620685,27 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2015,137000,1461,110,4.4,60,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
217000,İZMİR ,20622301,27 Temmuz 2022,Renault,Megane,1.5 dCi Extreme,2007,170000,1461,80,4.6,60,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
325000,BURSA ,20622162,27 Temmuz 2022,Renault,Grand Scenic,1.5 dCi Privilege,2010,159300,1461,105,5.1,60,6 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
385000,BURSA ,20621462,27 Temmuz 2022,Renault,Clio,0.9 TCe Joy,2020,20000,898,90,5.0,45,1 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
98000,OSMANİYE ,20623136,27 Temmuz 2022,Renault,R 12,Toros,1998,75000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,MERSİN ,20623158,27 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2017,103500,1461,90,3.6,45,1 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
230000,SAMSUN ,20621066,27 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2013,228000,1461,75,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
216000,İZMİR ,20620729,27 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2010,243000,1461,65,4.5,55,4 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
163000,İZMİR ,20620381,27 Temmuz 2022,Renault,Clio,1.2 Authentique,2005,183000,1149,75,5.9,55,Tamamı orjinal,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
180000,İSTANBUL ,20619643,27 Temmuz 2022,Renault,Laguna,2.0 Privilege,2004,230000,1997,140,7.9,66,12 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
175000,BATMAN ,20622729,27 Temmuz 2022,Renault,Megane,1.4 Authentique,2006,274000,1390,98,6.7,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
99000,İZMİR ,20623555,27 Temmuz 2022,Renault,R 9,1.4 Broadway RN,1998,99000,1390,83,0.0,47,"1 değişen, 12 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
