Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Hatchback/3,Hatchback/5,MPV,SUV,Sedan,Station wagon,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
270000,HATAY ,20607793,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Easy,2015,239000,1248,95,4.9,45,5 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
362500,MANİSA ,20608844,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2018,146000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
203000,MUĞLA ,20608767,25 Temmuz 2022,Fiat,Albea,1.2 Dynamic,2006,172000,1242,80,7.0,47,"1 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
84500,ARTVİN ,20608630,25 Temmuz 2022,Fiat,Marea,1.6 ELX,1997,306000,1581,103,8.1,63,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
359900,İZMİR ,20295671,25 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2020,45306,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
468000,İSTANBUL ,20579658,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,40000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
458000,İSTANBUL ,20579906,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,64000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
237000,BURSA ,20608514,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,201000,1248,90,4.9,45,4 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
194500,ANKARA ,20299941,25 Temmuz 2022,Fiat,Punto,Grande 1.4 Fire Dynamic,2008,114500,1368,77,6.1,45,Belirtilmemiş,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
89900,ANKARA ,20239174,25 Temmuz 2022,Fiat,Albea,1.3 Multijet Active,2004,252500,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
130000,MUĞLA ,20359225,25 Temmuz 2022,Fiat,Marea,1.6 Liberty,2003,319000,1596,103,8.1,63,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
215000,İSTANBUL ,20168241,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2013,234000,1248,95,4.9,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
489500,ISPARTA ,20608913,25 Temmuz 2022,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2018,65000,1248,95,3.9,50,Tamamı orjinal,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
375000,KASTAMONU ,20609028,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2019,59000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
244500,ANKARA ,20608431,25 Temmuz 2022,Fiat,Punto,EVO 1.4 Active,2011,199800,1368,77,5.9,45,Belirtilmemiş,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
188500,ANKARA ,20607717,25 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Active,2008,210000,1248,75,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
175000,İSTANBUL ,20608606,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active,2009,120000,1248,90,4.9,45,"1 değişen, 9 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
390000,ANKARA ,20608531,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2016,66000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
383500,İSTANBUL ,20608222,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2018,72000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
161000,İSTANBUL ,20607910,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Premio,2011,337500,1248,70,4.7,48,"2 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
222750,İSTANBUL ,19960628,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2015,283500,1248,95,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
85000,ANTALYA ,19593423,25 Temmuz 2022,Fiat,Palio,1.2 SL,2004,337500,1242,74,7.2,51,Belirtilmemiş,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
127000,İZMİR ,20461153,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Dynamic,2008,291000,1248,70,4.7,48,"2 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
401900,ADANA ,20608686,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2021,16247,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
83000,İSTANBUL ,20608093,25 Temmuz 2022,Fiat,Uno,70 S,2000,192000,1372,71,0.0,42,12 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
445000,İSTANBUL ,20608418,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,23000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
385000,ESKİŞEHİR ,20589650,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,31000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
168900,ESKİŞEHİR ,20331872,25 Temmuz 2022,Fiat,Palio,1.4 Fire Active Sole,2011,104000,1368,77,6.1,51,1 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
192000,BOLU ,20441353,25 Temmuz 2022,Fiat,Albea,Sole 1.4 Fire Premio,2010,175000,1368,77,6.2,48,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
439999,İSTANBUL ,20608368,25 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban Plus,2019,124000,1598,120,3.9,45,1 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
345000,ANTALYA ,19991109,25 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge Plus,2016,275000,1598,120,3.9,50,1 boyalı,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
437900,ADANA ,20608279,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Street,2020,9224,1248,95,3.7,50,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
231000,MARDİN ,20607868,25 Temmuz 2022,Fiat,Linea,1.4 Fire Actual Plus,2014,182000,1368,77,6.3,45,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
182000,BURSA ,20493907,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Premio,2010,123000,1248,70,4.7,48,"3 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
195000,ELAZIĞ ,20580129,25 Temmuz 2022,Fiat,Palio,1.2 Dynamic,2005,137000,1242,81,7.2,51,Tamamı orjinal,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
255000,SAMSUN ,20607830,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,156300,1248,95,4.9,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
256500,İSTANBUL ,20555101,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,132000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
80750,SİVAS ,20607840,25 Temmuz 2022,Fiat,Tipo,1.6 S,1994,289000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
330000,SAMSUN ,20413681,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2018,137000,1248,95,4.1,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
145000,DİYARBAKIR ,20607993,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2014,116000,1248,95,4.9,45,"1 değişen, 12 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
218000,DİYARBAKIR ,20607970,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2016,155000,1248,95,4.1,45,Tamamı boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
412000,SAMSUN ,20430258,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2021,0,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
162500,MUĞLA ,20583260,25 Temmuz 2022,Fiat,Palio,1.2 EL,2004,259000,1242,81,7.2,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
218500,ÇORUM ,20607777,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2014,300000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
314000,ADANA ,20607678,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,136500,1248,95,4.1,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
150000,GAZİANTEP ,19993315,25 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet 1.3 Multijet,2011,168800,1248,75,4.7,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
187500,ŞANLIURFA ,20607402,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2013,302000,1248,95,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
149500,MERSİN ,20607696,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Premio,2010,273000,1248,70,4.7,48,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
125000,DENİZLİ ,20607572,25 Temmuz 2022,Fiat,Albea,1.3 Multijet Active,2007,250000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
315750,DENİZLİ ,20581017,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,150000,1248,95,4.1,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
190000,KONYA ,19500340,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2012,322000,1248,95,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
228500,İZMİR ,20607675,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,145000,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
268000,ANKARA ,20607503,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2012,143000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
108000,TEKİRDAĞ ,20607540,25 Temmuz 2022,Fiat,Siena,1.4 EL,1999,224000,1372,71,0.0,51,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
266000,ERZİNCAN ,20607528,25 Temmuz 2022,Fiat,Linea,1.4 Fire Pop,2015,80000,1368,77,6.3,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
75000,ADANA ,19837387,25 Temmuz 2022,Fiat,Tempra,1.6 S,1996,313,1581,75,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
160000,İSTANBUL ,20607466,25 Temmuz 2022,Fiat,Linea,1.4 Fire Dynamic,2008,256000,1368,77,6.3,45,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
465000,İZMİR ,20372356,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2022,4000,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
172000,İSTANBUL ,20174589,25 Temmuz 2022,Fiat,Punto,1.4 Dynamic,2007,189000,1368,95,6.6,47,"2 değişen, 5 boyalı",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
375000,ANKARA ,20607378,25 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban,2016,185000,1598,120,3.9,45,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
192000,OSMANİYE ,20607179,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Dynamic,2008,148000,1248,90,4.9,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
81000,BALIKESİR ,20607188,25 Temmuz 2022,Fiat,Tipo,1.6 SX,1998,215000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
140000,İSTANBUL ,13672273,25 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Active,2007,301000,1248,90,4.6,45,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
239750,BURSA ,20607272,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Actual,2011,117000,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
145000,AKSARAY ,20176660,25 Temmuz 2022,Fiat,Albea,1.3 Multijet Dynamic,2006,255000,1248,70,4.7,48,"1 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
107500,ERZURUM ,20173169,25 Temmuz 2022,Fiat,Palio,1.2 SL,2003,218000,1242,74,7.2,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
455500,İSTANBUL ,17716017,25 Temmuz 2022,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2016,45000,1248,95,3.9,50,Tamamı orjinal,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
82000,İSTANBUL ,20596306,25 Temmuz 2022,Fiat,Siena,1.4 EL,1999,133333,1372,71,0.0,51,"1 değişen, 12 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
170000,BURSA ,20177477,25 Temmuz 2022,Fiat,Punto,Grande 1.4 Fire Active,2008,185000,1368,77,5.9,45,1 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,ANKARA ,20172466,25 Temmuz 2022,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,236000,1248,75,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
226000,MANİSA ,20171944,25 Temmuz 2022,Fiat,Punto,1.2 Pop,2013,149000,1242,69,5.2,45,4 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
412000,ZONGULDAK ,20119271,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2020,27960,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
545900,İSTANBUL ,20501589,25 Temmuz 2022,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2016,65500,1248,95,3.9,50,Tamamı orjinal,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
385000,İZMİR ,20169801,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,10000,1368,95,5.7,50,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
280000,ANKARA ,20607054,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2013,123000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
417000,İSTANBUL ,18892770,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,52000,1248,95,4.1,45,4 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
80000,BOLU ,20602223,25 Temmuz 2022,Fiat,Tempra,1.6 SX A,1993,260000,1581,90,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
150000,SAMSUN ,19729588,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Dynamic,2009,351000,1248,70,4.7,48,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
395000,KOCAELİ ,17957984,25 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,19950,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
165000,İSTANBUL ,20606611,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2013,346000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
225000,İSTANBUL ,20172627,25 Temmuz 2022,Fiat,Punto,1.3 Multijet Pop,2014,166000,1248,75,4.2,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
225000,İSTANBUL ,20172627,25 Temmuz 2022,Fiat,Punto,1.3 Multijet Pop,2014,166000,1248,75,4.2,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
70000,MANİSA ,20606053,25 Temmuz 2022,Fiat,Tempra,1.4 SX,1992,132000,1372,71,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
130000,İSTANBUL ,20604680,25 Temmuz 2022,Fiat,Albea,1.3 Multijet SL,2004,194400,1248,70,4.7,48,Tamamı boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
88000,MARDİN ,20604132,25 Temmuz 2022,Fiat,Uno,1.4 ie SX,1997,170000,1372,71,0.0,42,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
415000,ADIYAMAN ,20603346,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2019,45500,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
85000,ELAZIĞ ,20602969,25 Temmuz 2022,Fiat,Tempra,1.6 SX AK,1996,55000,1581,90,0.0,65,"3 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
345000,İSTANBUL ,20603390,25 Temmuz 2022,Fiat,500 Ailesi,500L 1.3 Mjet Bi-Color,2013,127000,1248,85,4.0,50,"1 değişen, 9 boyalı",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
95000,ELAZIĞ ,20606086,25 Temmuz 2022,Fiat,Palio,1.3 Multijet Active,2007,240000,1248,70,4.6,51,1 boyalı,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
68000,ANKARA ,20604364,25 Temmuz 2022,Fiat,Tempra,1.6 SX,1991,200000,1581,86,0.0,0,3 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
293000,İSTANBUL ,20606999,25 Temmuz 2022,Fiat,Punto,1.3 Multijet Lounge,2012,138000,1248,75,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
205000,İSTANBUL ,20606638,25 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Premio,2010,131000,1248,70,4.7,48,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
280000,İSTANBUL ,20603734,25 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2016,212000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
390000,ANKARA ,20606241,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2020,74000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
80000,İSTANBUL ,20599303,25 Temmuz 2022,Fiat,Tipo,1.6 SX,1995,280000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
374000,ANKARA ,20607033,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2016,79000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
398000,KOCAELİ ,20604907,25 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge,2016,117000,1598,120,3.9,45,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
85000,GAZİANTEP ,20603479,25 Temmuz 2022,Fiat,Siena,1.2 S,2001,225000,1242,74,0.0,51,"3 değişen, 5 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
230000,İSTANBUL ,20602206,25 Temmuz 2022,Fiat,Linea,1.6 Multijet Active Plus,2011,170000,1598,105,5.0,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
453000,BALIKESİR ,20597916,25 Temmuz 2022,Fiat,Egea,1.4 Fire Lounge,2021,12000,1368,95,6.6,50,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
319000,ANTALYA ,20471414,25 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2019,141600,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
355000,ANTALYA ,19633979,25 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2020,11500,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
425000,İSTANBUL ,20606117,25 Temmuz 2022,Fiat,Egea,1.6 E-Torq Lounge Plus,2016,110500,1598,110,6.3,50,2 boyalı,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
215000,SİİRT ,20603816,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2013,187925,1248,95,4.9,45,"4 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
85000,BURSA ,20341910,25 Temmuz 2022,Fiat,Uno,70 S,2000,122000,1372,71,0.0,42,Tamamı boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
220000,ANKARA ,20605446,25 Temmuz 2022,Fiat,Bravo,1.4 Active Plus,2012,161499,1368,90,6.3,58,"1 değişen, 4 boyalı",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,BURSA ,20605571,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2010,189000,1248,90,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
329000,İSTANBUL ,20606818,25 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2017,76000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265000,MUĞLA ,20600905,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2015,215000,1248,95,4.9,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
274950,ERZURUM ,20605961,25 Temmuz 2022,Fiat,Linea,1.4 Fire Pop,2015,89000,1368,77,6.3,45,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
350000,KAHRAMANMARAŞ ,20605780,25 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2020,42456,1368,95,5.7,45,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
207000,ÇORUM ,20601915,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,217500,1248,95,4.9,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
142000,ADANA ,20604322,25 Temmuz 2022,Fiat,Linea,1.6 Multijet Active Plus,2012,299000,1598,105,5.0,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
107000,SAMSUN ,20595353,25 Temmuz 2022,Fiat,Albea,1.3 Multijet Active,2006,100000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
280000,İZMİR ,20604313,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,96000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
180000,AFYONKARAHİSAR ,20604624,25 Temmuz 2022,Fiat,Punto,Grande 1.4 Dynamic,2008,242887,1368,95,6.1,45,Belirtilmemiş,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
289000,İSTANBUL ,20603406,25 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2013,111000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
355000,İZMİR ,20604609,25 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge,2016,186000,1598,120,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
68500,BURSA ,20599426,25 Temmuz 2022,Fiat,Tempra,1.6 SX,1993,250000,1581,75,0.0,65,3 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
